,product_id,buyereval,buyerfeedback,buyerid,help_prob
38115,32596996503,100,it's a great printer for the money  instructions are terrible tho  good instructions are found on youtube,824845982.0,0.01025090169973773
38116,32596996503,100,thanks for printer  very good product  fast deliver ,812410419.0,0.010412554072323246
38117,32596996503,100,the printer was delivered in 5 days from russian federation to moscow region by jde ru company ,141286987.0,0.006418104055443007
38119,32596996503,100,the product came in the way that seller described it  ups delivered the cargo fast and there was not any problem about custom but it take some time for seller to post it  delivery totally takes about 8 working days  i have not started to assembly yet but it seems all parts are in complete  its quality is good as it compared with its price ,896080328.0,0.023147130305038798
38121,32844354165,100,the small screws are not of high quality and the hot aluminium body is light  this is fair for the price ,,0.0058167039309823575
38123,32844354165,100,everything looks good  ),,0.00619290893577484
38137,32658157584,100,"perfect purchase  
great seller  trust 100 ! 
thank you so much! 
shipped to brazil, super fast, strong packaging, safe! 
professional!",185229474.0,0.012341216986569231
38138,32658157584,100,the local courier did not deliver the product  the company made me very happy by sending the new one immediately  fast shipping and very relevant seller  thank you byintek,1746917853.0,0.013885747991301925
38139,32658157584,100,received the good  the seller is very prompt in getting back to me  thanks ,1611970571.0,0.010596009225364144
38141,32658157584,100,i have a new friend on ali express  customer service is perfect  they will get back to you  give them time  this is a fantastic store  i will be recommending to all my friends  god bless you! please buy from this store! ,130468342.0,0.008273385574158257
38142,32658157584,100,just as it nice i recommend  the seller is good and shippin was fast good product,925316377.0,0.015604043418426937
38145,32658157584,100,super fast delivery! very satisfy with this low price projector ,806591663.0,0.0053932776686695955
38146,32658157584,100,"after 10 min of use , seems like very good product ,quite and fast  seller are very helpful",758702516.0,0.012609450798814864
38147,32658157584,100,use this projector for watching movie with family in dark house! very good! big tv image!,907798781.0,0.005613129049054473
38148,32658157584,100,"the projector is very good! it works well and it is exactly what i imagine when i bought it   
 
i am very satisfied and i indicate this product to anyone who wants to buy it ",1736311199.0,0.0199497270882199
38149,32658157584,100,fantastic product  shipped and arrived faster than products i ordered a week before  the quality is spectacular and the manual was very easy to follow ,1619093520.0,0.01308248768559262
38150,32658157584,100,"excellent projector, small and easy to use  seller always in touch!",807648271.0,0.007579804872961341
38151,32658157584,100,like this projector very much ! this low price with very good picture in dark living room ! recommend!,731198656.0,0.010947714083304786
38152,32658157584,100,the projector arrived before what was agreed with the seller is very good quality and work wonders the provider is very attentive and responsible i recommend you thank you for sending a quality team and will soon buy more products i recommend n,1666277802.0,0.02339236670484479
38153,32658157584,100,satisfied!mage very good  machine is light weight and portable!recommend this seller               ,808284284.0,0.011341370607342117
38154,32658157584,100,the description slams perfectly  the quality is very good for one projector portable in this price range  recommend very the purchase ,808729055.0,0.01432121340481098
38155,32658157584,100,amaizing product fully satisfied  verry fast shipping thank you,1664598141.0,0.011009621175061948
38156,32658157584,100,5 stars for the product and service this price is quite good !,229251206.0,0.0074763692636687995
38165,32658157584,100,"wow got it after 2 weeks super fast, looked good, not tested yet",814148626.0,0.005764188045638791
38166,32658157584,100,"  surprisingly the delivery was very fast to colombia 
  it arrived in a perfect state and very well protected 
  the product is equal to description 
  the image and sound are very good 
  we've seen movies and played video games and we are completely satisfied (for now) the subtitles are very clear and the the images are very sharp  
 
",143531816.0,0.023226515190667985
38169,32658157584,100,"image very good, machine is light weight and portable  recommended!",764642871.0,0.008187817503526894
38175,32658157584,100,i have used big branded projectors for work  this projector is excellent for showing movies and sharing images  they are crisp sharp quality  first picture is with the room light on at 16 9 widescreen ratio  the 4 3 square also projects perfectly on the wall (which is painted dark cream)  i would recommend this brand to friends who wish to buy home projectors ,,0.04093164815384979
